TEMP,SOUND,CO2,ID,RYTHM,ILLUM,HUMID
17.68,26.73,511.0,2172,71.29,534.75,70.03
20.68,31.95,485.13,2175,79.94,249.36,68.71
21.33,27.43,453.01,2178,85.94,420.21,64.38
20.33,40.37,507.02,2196,69.82,308.87,60.53
19.95,21.24,497.79,2222,78.44,539.16,71.71
19.86,27.29,459.49,2230,75.05,234.88,70.01
19.17,38.73,559.41,2240,84.81,479.22,66.0
21.62,27.63,550.81,2278,90.28,361.97,62.08
18.31,20.39,526.44,2279,95.98,163.57,69.59
19.6,32.93,451.45,2283,78.81,401.21,66.27
18.94,22.81,450.94,2309,77.62,499.29,71.9
21.55,27.27,458.23,2324,84.68,398.68,64.42
22.57,28.27,491.39,2333,92.75,421.67,65.0
21.77,30.73,484.0,2342,70.83,270.65,68.81
22.29,29.68,487.06,2350,81.57,413.84,68.16
21.27,35.97,483.04,2351,77.39,484.74,64.82
17.56,30.16,578.69,2374,67.45,350.35,70.21
20.65,23.58,492.49,2383,83.78,582.56,73.24
19.11,39.47,543.65,2394,92.59,546.47,62.43
22.58,16.55,464.68,2430,76.32,495.16,63.64
20.47,40.23,505.01,2500,79.66,495.91,68.08
19.72,25.71,465.77,2499,66.98,327.98,64.54
19.86,20.52,498.12,2527,85.06,568.21,70.12
21.43,21.09,509.34,2541,81.97,344.45,66.1
16.82,35.92,508.29,2550,76.77,595.75,61.79
22.23,30.66,534.03,2565,74.85,451.83,67.48
21.26,31.43,507.9,2566,88.07,553.36,64.74
19.98,33.91,564.44,2576,78.36,547.76,77.24
19.0,39.25,494.09,2578,78.36,329.8,64.74
21.87,33.02,431.58,2580,77.66,443.97,64.91
17.89,33.55,458.89,2610,81.27,380.2,72.02
19.48,24.9,485.06,2613,81.93,479.62,74.24
22.06,21.26,549.87,2628,89.96,557.88,72.39
18.99,31.58,528.66,2684,79.06,454.76,60.87
20.59,30.63,499.11,2686,71.38,584.06,65.26
20.19,26.92,562.94,2690,78.58,381.38,67.1
21.02,31.05,525.01,2693,86.62,407.64,71.32
18.62,31.93,533.49,2700,76.35,489.77,61.43
21.71,24.94,536.02,2731,73.9,335.18,63.55
20.59,27.85,545.27,2776,90.46,416.46,65.95
21.85,32.4,508.18,2777,91.44,538.69,69.08
20.7,26.91,458.27,2804,83.66,429.66,74.63
20.13,29.07,530.55,2820,76.62,277.25,75.38
20.58,40.78,455.93,2841,76.57,532.62,65.1
18.72,39.32,504.21,2848,80.41,418.95,62.49
19.97,39.22,429.96,2863,73.79,567.49,65.27
21.02,23.87,559.6,2864,82.31,338.64,63.47
20.72,29.73,573.75,2868,72.1,461.56,67.16
22.07,30.49,487.75,2869,90.56,483.41,70.1
20.32,32.46,459.05,2893,77.76,422.72,66.0
20.61,20.16,486.95,2898,81.76,487.38,67.99
21.32,26.39,519.93,2905,75.37,459.87,68.03
18.9,24.9,503.17,2906,73.86,429.01,64.65
23.52,23.64,542.58,2933,76.92,407.44,65.36
18.52,37.35,482.2,2941,87.89,531.79,72.58
18.25,26.42,496.99,2971,85.11,460.32,67.28
19.75,30.56,466.11,2977,77.63,411.83,65.87
19.82,27.78,501.74,2987,84.99,487.18,70.53
20.12,23.91,512.74,3006,88.96,454.99,69.81
19.73,30.81,541.98,3016,81.59,429.38,71.4
19.67,30.32,530.05,3024,74.0,455.22,64.08
18.73,21.1,529.0,3041,69.84,461.9,71.75
21.0,35.16,550.66,3042,79.72,337.73,72.13
17.45,28.72,524.91,3044,76.89,488.2,69.14
19.79,32.34,588.81,3052,82.65,531.94,75.19
17.74,21.77,464.15,3054,72.51,332.09,76.18
19.91,27.86,487.78,3083,79.59,419.68,72.01
19.76,39.51,516.37,3094,94.84,372.78,55.99
19.91,27.3,537.31,3096,83.78,428.59,63.07
19.58,29.69,510.57,3110,82.68,428.3,60.62
18.16,29.77,464.62,3113,71.45,524.7,64.91
19.73,24.91,473.92,3143,76.51,297.32,78.61
20.57,32.71,522.74,3155,91.56,358.96,65.51
21.58,23.87,473.57,3158,88.79,476.54,68.44
21.11,23.7,458.3,3162,80.73,499.02,69.31
19.33,35.34,379.75,3168,73.59,449.7,74.76
22.72,30.25,466.43,3171,80.37,471.24,65.12
20.05,24.42,475.59,3172,89.31,552.67,58.64
20.99,30.64,482.72,3174,72.35,517.1,71.8
20.76,31.5,489.47,3178,72.88,338.25,71.41
19.09,30.7,416.21,3185,65.27,450.9,65.37
19.04,25.81,453.37,3198,83.65,459.01,56.65
19.59,29.8,468.85,7,66.72,516.29,52.92
19.81,31.13,488.87,14,88.7,478.54,65.64
20.03,26.16,585.28,26,78.16,339.99,66.93
20.32,25.85,550.87,45,78.39,396.86,65.95
17.62,35.1,573.4,70,78.72,458.18,74.06
19.67,16.71,539.19,77,75.88,421.79,65.61
17.66,40.46,639.86,84,96.79,466.27,58.3
17.68,29.21,528.12,97,79.82,544.82,67.85
18.48,26.92,589.69,106,92.01,505.69,68.39
16.41,26.09,557.91,122,80.96,344.99,76.36
17.57,31.23,569.88,126,67.56,261.25,65.59
20.35,32.47,459.12,139,77.47,417.34,61.24
19.81,43.96,525.83,147,81.5,416.45,62.63
17.13,29.64,488.8,160,76.84,443.76,62.66
20.2,37.52,445.31,166,86.2,543.97,69.73
20.46,24.39,550.85,170,73.63,287.47,68.82
19.1,23.71,537.07,177,72.98,271.47,67.74
20.52,22.63,438.27,184,59.29,517.15,74.85
21.48,21.75,489.8,203,86.28,620.36,71.29
21.15,24.54,435.41,220,69.8,388.35,67.32
17.8,25.49,574.39,247,86.99,566.25,66.53
18.39,33.42,467.13,275,75.78,577.74,72.55
15.95,31.01,473.78,295,75.17,521.01,69.36
19.28,36.83,474.96,299,77.89,391.76,59.95
19.86,34.97,539.22,319,74.83,374.18,64.22
22.63,19.95,437.1,321,81.22,354.92,75.06
20.85,26.92,551.81,332,96.47,443.18,70.4
20.73,20.7,482.48,335,77.02,466.55,60.45
15.51,27.31,534.01,374,62.27,509.21,76.38
18.26,44.35,509.72,380,87.71,420.42,64.5
21.5,31.16,516.04,387,85.64,450.87,72.73
20.25,25.97,482.28,390,88.46,450.32,78.36
19.28,25.72,489.24,407,89.69,484.21,58.7
20.53,23.67,574.37,416,89.07,544.83,68.52
20.24,40.64,513.32,426,83.51,488.7,66.41
18.69,29.86,456.54,436,71.04,319.78,70.88
20.33,24.14,521.3,438,70.67,480.5,78.38
18.92,29.19,377.12,442,75.4,618.96,61.73
19.18,33.6,563.07,467,80.57,373.55,68.99
21.11,27.08,494.77,472,78.16,395.39,69.93
19.85,21.21,510.36,477,81.7,369.4,73.69
20.9,26.79,428.22,484,84.71,578.23,63.76
20.77,23.3,499.52,487,75.5,506.51,62.05
18.7,29.18,590.36,491,80.71,371.12,73.9
19.85,38.15,503.2,497,78.15,374.41,63.29
19.24,22.6,518.48,510,77.79,376.31,62.69
20.46,32.35,491.34,512,87.54,600.26,72.98
20.06,17.69,513.32,527,80.0,517.23,71.16
21.97,27.17,517.17,529,86.51,547.15,65.45
21.52,31.29,423.24,534,71.37,406.12,60.42
17.79,24.65,517.75,564,78.05,430.39,80.28
19.64,26.75,483.16,588,82.34,311.62,64.94
21.67,25.57,543.88,591,85.85,499.44,71.78
21.71,22.58,469.47,594,81.07,418.4,74.63
18.65,32.26,509.62,600,82.67,547.83,64.42
18.64,33.13,392.87,611,63.93,445.59,77.14
16.64,31.2,524.83,633,73.84,382.94,68.49
21.73,40.1,552.68,639,80.02,374.23,64.33
17.42,38.58,519.58,682,84.56,401.96,59.07
20.27,22.18,499.11,686,72.61,477.38,69.62
17.97,34.75,468.12,707,90.17,370.68,62.98
18.96,30.19,448.57,738,91.29,436.73,71.99
18.89,36.27,517.36,762,73.43,381.81,66.62
23.14,33.48,523.89,771,79.46,418.96,65.69
22.54,32.95,470.17,781,80.11,387.79,68.36
19.1,26.83,496.9,784,80.93,473.18,58.09
19.87,25.06,513.38,794,84.41,420.07,73.35
21.2,37.05,444.52,795,77.12,372.12,59.4
17.0,36.34,416.49,837,64.06,407.92,70.53
19.24,33.67,552.56,844,76.85,538.5,65.25
21.36,24.35,512.04,858,80.62,326.86,72.01
20.38,20.5,512.5,876,76.56,624.03,73.87
19.8,25.53,481.45,886,77.57,521.54,72.57
19.2,40.4,533.05,887,78.87,491.6,68.71
19.68,40.06,505.18,891,74.39,399.69,67.13
19.16,29.71,608.31,900,88.75,358.71,70.67
21.31,31.83,447.88,916,80.93,647.91,72.27
19.98,38.29,511.69,958,79.75,587.34,67.6
21.11,38.18,464.19,984,73.8,425.51,56.71
17.78,36.22,538.96,988,81.35,506.17,67.49
17.4,22.05,507.71,997,63.98,503.54,76.12
19.93,30.42,457.56,1012,80.96,329.12,64.73
19.96,29.92,497.52,1014,83.48,500.42,59.37
19.11,32.67,520.03,1018,80.24,476.26,68.09
17.16,29.49,461.05,1023,70.14,420.06,63.61
19.55,33.23,471.01,1029,74.24,539.14,68.44
18.88,35.24,479.32,1042,84.98,610.4,62.37
20.08,25.52,561.65,1048,87.53,585.37,70.8
18.69,32.9,577.09,1051,83.15,463.24,64.92
20.37,22.79,490.16,1067,71.87,323.41,70.95
20.94,26.52,530.43,1074,84.37,432.79,63.33
21.68,24.28,473.95,1075,67.07,455.5,65.42
19.11,34.13,460.01,1081,75.55,538.65,66.21
18.66,24.34,566.1,1086,74.17,522.01,75.69
21.46,29.01,469.22,1090,75.94,547.85,62.21
16.95,24.82,468.7,1092,64.41,284.77,57.97
21.25,38.52,469.47,1097,86.84,488.69,62.89
19.45,37.99,612.48,1104,80.07,486.56,64.58
18.18,24.27,512.55,1123,77.16,448.12,65.68
20.09,24.43,466.26,1126,70.84,395.3,72.13
18.74,27.93,458.48,1135,82.91,534.49,63.83
21.76,43.71,436.24,1137,77.89,629.48,64.05
20.63,27.48,530.76,1138,70.72,285.35,69.86
19.41,35.29,499.7,1145,85.73,484.06,68.83
18.99,25.51,539.61,1147,81.43,241.01,73.04
20.12,19.73,423.25,1151,69.1,506.5,65.67
18.73,32.47,514.96,1156,70.35,293.34,64.83
20.84,29.87,441.36,1161,66.12,453.77,60.12
19.51,24.97,498.96,1179,80.24,430.62,73.28
21.68,27.84,528.16,1192,76.23,466.71,61.28
19.6,27.2,510.95,1200,74.94,516.52,63.42
22.03,24.48,520.72,1208,89.51,383.67,63.49
21.21,39.68,449.04,1222,91.06,596.89,65.66
21.88,24.16,564.72,1230,89.53,387.92,69.91
21.86,24.23,495.36,1242,83.33,347.87,61.77
19.77,28.88,465.77,1248,68.33,530.17,60.27
19.28,23.86,489.55,1257,70.03,527.64,63.12
22.72,31.63,525.18,1260,79.74,416.7,65.89
21.54,30.77,548.47,1265,84.38,534.66,67.79
20.69,28.4,467.03,1273,82.13,488.55,67.64
19.75,32.49,498.53,1289,90.03,361.17,63.5
20.69,21.31,515.33,1319,82.92,370.04,66.8
21.19,21.53,473.7,1324,78.72,458.36,74.5
20.97,27.03,468.64,1331,80.98,379.37,64.71
19.59,24.4,465.33,1332,76.25,569.04,73.86
19.32,19.39,457.37,1337,83.93,355.4,62.9
20.62,23.29,539.35,1341,90.42,582.63,76.84
21.06,31.42,453.94,1342,78.36,412.26,69.5
19.34,22.71,468.98,1343,74.47,397.62,70.09
19.03,28.12,523.04,1355,78.86,458.2,63.13
20.75,19.58,558.32,1366,81.03,376.44,80.73
20.68,39.7,453.78,1368,88.32,545.23,65.35
20.78,33.43,504.84,1375,82.36,329.62,66.58
18.17,25.21,530.34,1394,73.61,499.26,65.49
19.99,32.24,434.3,1412,81.79,577.15,62.68
17.87,32.52,516.82,1418,80.28,411.23,75.6
19.24,39.04,491.01,1437,88.63,466.59,68.63
19.4,26.22,477.98,1443,80.41,385.92,63.99
22.78,25.26,493.74,1482,84.43,489.83,60.95
18.98,23.78,471.02,1491,77.22,319.99,74.53
19.59,39.46,446.95,1512,79.66,418.48,64.56
19.76,36.48,520.5,1519,86.01,551.18,69.58
20.25,33.54,469.66,1528,76.19,484.67,62.18
17.89,26.01,672.38,1548,82.41,367.54,77.73
17.62,17.81,519.05,1577,78.11,447.83,73.99
18.99,28.31,457.7,1589,85.9,291.45,67.82
22.55,23.2,522.37,1612,81.34,374.49,61.62
19.77,25.95,584.91,1620,84.05,370.47,69.81
20.57,40.21,532.86,1633,85.21,333.93,67.83
18.96,29.43,511.88,1645,79.0,424.88,71.02
21.33,31.36,524.62,1646,75.11,435.42,70.67
20.21,29.12,580.73,1667,89.58,379.79,70.16
20.0,21.36,504.46,1668,76.73,375.05,73.39
19.89,25.09,562.27,1686,78.56,415.29,64.06
22.72,25.75,533.95,1693,72.45,374.6,68.84
18.93,36.17,433.67,1707,84.74,479.05,68.41
21.11,38.62,575.95,1726,85.32,632.2,61.71
20.56,15.74,566.95,1737,82.1,346.53,82.61
21.26,27.68,524.61,1739,76.62,359.8,75.0
18.49,38.18,462.75,1744,79.02,524.36,69.39
22.87,20.42,531.9,1752,78.76,411.99,65.27
19.54,21.25,571.56,1759,84.65,463.48,66.9
19.78,36.91,467.18,1771,77.93,558.57,62.83
16.6,35.34,441.24,1773,70.85,591.77,68.6
20.34,33.44,435.73,1779,78.53,470.29,68.63
20.11,24.81,488.78,1790,85.42,272.47,63.71
20.06,34.07,457.49,1796,88.09,372.77,73.01
20.42,37.08,424.15,1831,78.14,492.54,70.03
18.66,24.88,535.89,1844,83.36,502.31,67.28
21.08,14.15,467.88,1852,70.74,428.92,75.12
18.65,34.15,481.74,1860,78.97,390.12,66.69
19.16,26.31,456.19,1871,69.86,385.64,64.44
22.52,26.9,584.96,1875,82.96,323.27,61.65
19.6,23.15,435.36,1876,81.66,495.91,64.79
19.45,28.06,556.67,1898,78.4,400.91,69.54
21.02,20.83,617.02,1909,90.26,245.37,69.25
19.63,27.48,428.93,1913,67.49,517.41,63.3
18.61,22.62,583.38,1949,88.29,436.38,66.8
18.22,30.28,534.6,1966,79.32,297.2,62.83
19.37,28.91,550.12,1971,74.84,466.85,75.73
19.96,28.38,476.36,1973,81.94,441.17,56.42
20.47,21.86,468.03,1980,72.73,500.8,67.55
20.26,30.63,492.72,1992,85.16,453.33,67.95
18.6,36.97,564.43,1994,73.73,523.98,67.24
22.75,43.25,455.99,2049,83.24,569.14,74.52
20.08,20.81,549.58,2058,67.17,316.94,73.66
21.47,18.93,445.61,2072,72.73,350.21,64.4
20.33,34.81,464.55,2085,82.17,473.42,66.16
22.17,22.58,535.13,2089,82.7,288.83,63.55
22.78,29.56,536.29,2112,79.4,379.17,72.17
21.87,34.78,470.23,2120,79.25,462.86,58.93
18.69,19.95,425.63,2123,73.57,471.62,78.06
17.66,25.17,455.73,2127,76.31,675.57,70.7
22.12,25.31,450.7,2134,87.53,538.41,59.58
21.34,37.88,449.83,2156,76.35,626.12,65.17
21.5,26.9,504.46,2160,86.84,458.83,73.92
22.14,37.9,517.23,2190,80.81,419.08,69.27
15.4,36.24,580.73,2238,80.19,464.85,72.43
20.99,28.5,457.68,2251,70.76,387.6,74.04
21.22,44.42,484.01,2272,80.26,503.2,67.03
18.89,19.49,468.7,2275,76.72,399.78,81.59
19.92,27.62,510.05,2308,82.08,391.28,72.17
23.74,39.24,469.78,2323,86.19,299.52,65.84
20.29,41.51,484.97,2334,78.25,502.02,63.42
20.67,29.8,503.94,2346,81.46,321.42,74.54
21.13,21.49,520.19,2354,72.29,479.77,70.86
17.49,28.35,551.16,2362,67.63,407.67,72.83
20.46,31.91,499.33,2367,77.73,299.97,63.62
21.09,24.08,428.2,2375,74.97,453.28,56.3
21.14,35.57,450.66,2381,84.0,412.21,66.99
19.11,39.47,543.65,2394,92.59,546.47,62.43
20.46,24.29,533.42,2396,74.28,562.91,59.95
21.11,21.01,539.34,2408,74.67,347.16,64.54
22.58,16.55,464.68,2430,76.32,495.16,63.64
20.03,37.11,459.14,2441,66.91,502.8,70.91
19.23,23.1,501.71,2442,73.11,485.44,67.03
19.44,18.11,466.07,2452,76.77,500.26,66.48
17.99,32.32,552.06,2475,84.2,465.66,67.05
20.47,40.23,505.01,2500,79.66,495.91,68.08
17.2,25.94,452.62,2508,78.43,490.0,66.43
22.83,25.4,500.37,2533,85.84,412.13,62.16
18.14,43.45,454.93,2559,74.89,520.64,66.16
19.95,39.07,528.22,2591,73.66,378.55,62.24
21.59,30.18,586.75,2597,82.09,412.12,64.37
19.13,39.61,500.99,2600,79.83,388.73,60.48
17.94,36.46,581.08,2615,73.78,540.09,61.85
24.79,30.3,490.24,2624,78.19,451.02,62.63
20.43,33.07,394.49,2629,62.71,301.9,66.73
21.17,25.34,546.13,2640,91.4,388.62,71.19
23.47,34.4,493.01,2654,89.17,545.28,58.93
19.82,23.4,507.39,2665,75.8,563.88,76.31
19.27,35.61,447.65,2679,85.3,530.44,62.4
23.48,27.14,524.35,2689,81.4,478.07,71.25
21.02,31.05,525.01,2693,86.62,407.64,71.32
21.13,31.26,597.0,2713,90.8,383.8,72.91
21.03,37.53,504.99,2728,83.79,387.23,66.05
20.1,19.75,533.36,2734,69.48,428.73,65.23
22.43,25.38,461.55,2748,87.57,383.78,57.26
18.21,39.3,572.84,2769,83.36,495.97,71.16
20.4,26.48,451.29,2782,70.79,528.17,63.74
20.12,30.48,400.06,2785,69.22,520.06,69.96
19.9,27.6,439.71,2797,88.8,481.45,71.2
18.06,30.95,551.99,2805,85.33,494.07,63.3
19.78,21.48,485.24,2824,70.24,309.12,62.48
18.96,25.76,473.54,2831,77.04,449.4,67.48
20.8,37.36,463.6,2845,82.15,455.2,61.31
19.86,32.72,407.24,2846,78.44,604.8,69.66
21.24,33.21,465.15,2853,80.77,419.71,62.64
19.92,25.18,502.48,2856,75.06,475.56,63.71
23.58,32.9,466.51,2860,84.55,452.09,60.45
20.78,32.99,547.25,2861,93.1,423.29,74.07
18.13,26.94,556.36,2865,89.98,439.44,70.98
19.32,34.41,557.87,2871,82.58,572.36,67.98
18.61,38.89,491.59,2892,82.7,449.81,68.58
20.61,20.16,486.95,2898,81.76,487.38,67.99
19.41,28.81,584.5,2911,77.1,362.65,72.04
18.59,32.7,600.12,2920,81.06,330.09,65.89
19.37,36.37,504.11,2926,80.18,457.85,61.06
21.59,32.28,515.44,2930,85.88,536.27,67.54
21.7,35.88,498.39,2939,70.84,462.42,58.23
19.2,32.84,469.92,2943,75.32,430.21,69.25
24.16,25.08,505.02,2952,92.63,610.73,65.84
22.13,34.1,567.49,2954,87.98,391.69,65.07
20.24,21.53,472.26,2981,74.71,360.32,68.84
18.52,33.24,464.99,2984,75.29,458.16,69.55
21.1,39.2,517.85,2985,74.12,319.11,63.1
21.29,27.69,412.12,2988,76.0,500.1,63.18
18.45,24.44,526.57,2995,80.86,569.37,72.87
17.74,29.79,581.9,2998,77.82,337.78,68.36
20.08,22.85,476.42,3007,80.22,473.41,60.54
19.16,36.04,520.26,3013,71.2,374.03,64.58
22.97,31.25,477.89,3027,82.81,344.49,61.88
20.11,19.29,561.83,3031,83.73,321.21,69.83
20.89,23.05,510.8,3059,80.09,500.93,59.4
20.05,39.17,473.74,3103,84.86,573.24,71.63
19.59,28.33,452.54,3112,74.66,367.47,67.08
20.76,22.65,549.74,3127,71.51,432.63,64.83
20.9,17.66,563.65,3130,84.4,282.41,64.43
22.08,27.38,529.66,3142,82.89,293.76,59.14
18.53,29.19,505.76,3147,77.28,458.65,62.08
21.58,23.87,473.57,3158,88.79,476.54,68.44
18.45,31.44,473.8,3159,69.44,396.58,69.14
20.16,33.23,502.65,3166,69.63,287.33,62.86
20.08,22.96,438.53,3186,87.6,474.22,66.95
19.81,40.05,512.46,3188,71.21,357.36,65.34
19.48,14.9,614.87,27,81.4,597.68,74.16
19.12,34.48,590.98,28,93.73,496.26,70.12
17.44,26.67,452.56,32,64.62,359.31,72.88
21.41,41.63,471.07,44,78.94,359.49,62.61
23.32,32.97,409.89,48,64.34,469.25,57.56
21.86,29.16,481.38,66,85.96,510.41,68.72
16.53,23.44,544.11,112,77.99,364.42,69.51
21.6,25.97,563.96,117,77.21,374.29,66.17
18.04,26.67,526.27,131,79.36,435.82,73.66
19.99,25.5,467.0,142,94.35,515.31,71.5
22.38,34.05,383.54,167,72.2,387.23,58.75
21.09,26.02,511.97,172,86.89,421.33,70.57
22.23,24.51,547.19,174,83.49,389.42,66.63
19.69,47.35,442.8,176,88.36,551.48,60.91
22.84,24.24,536.95,218,86.06,362.91,71.16
17.39,34.87,458.91,228,75.75,402.45,62.19
17.54,31.6,549.66,241,87.17,428.55,74.3
20.03,32.38,486.85,242,73.11,552.44,67.87
18.41,24.02,582.65,257,77.72,317.07,67.86
18.39,33.42,467.13,275,75.78,577.74,72.55
15.95,31.01,473.78,295,75.17,521.01,69.36
19.74,19.26,465.33,298,71.56,324.99,65.16
18.22,25.26,470.38,301,69.79,430.6,67.62
20.34,27.29,507.59,322,84.01,506.79,71.63
19.53,22.19,513.1,325,81.32,382.36,67.61
19.65,32.45,497.23,330,75.62,468.83,61.07
23.36,35.5,510.79,338,84.61,490.03,72.02
21.87,25.67,490.53,346,82.03,365.55,63.6
18.02,22.44,546.82,348,82.35,475.69,74.18
20.91,30.75,457.96,349,70.92,444.66,72.26
20.56,30.28,542.46,359,75.42,428.95,72.12
19.11,29.89,538.43,383,81.18,411.33,71.3
19.9,36.61,501.03,384,82.06,360.54,66.56
17.28,17.88,489.2,403,72.03,525.44,74.52
20.52,39.77,516.33,410,82.04,377.56,69.58
20.71,36.06,443.82,414,74.19,568.5,64.58
23.43,31.37,480.71,434,83.8,450.2,59.81
18.69,29.86,456.54,436,71.04,319.78,70.88
18.38,28.59,504.82,455,72.11,500.17,71.14
21.84,29.73,467.58,456,75.85,425.9,66.15
23.48,35.39,481.49,459,83.52,427.81,63.77
19.18,33.6,563.07,467,80.57,373.55,68.99
18.61,32.74,474.07,470,83.22,424.96,68.63
18.7,29.18,590.36,491,80.71,371.12,73.9
18.03,17.34,509.36,498,81.24,425.32,74.66
21.77,26.13,479.36,500,75.44,426.96,63.09
15.98,27.35,546.95,503,78.19,520.87,71.46
19.06,27.22,496.59,504,86.54,477.61,61.46
18.61,17.81,564.74,506,73.26,423.52,69.17
20.33,22.58,463.3,526,76.4,465.27,68.96
21.44,28.26,483.74,548,80.21,388.1,62.17
18.36,30.37,550.25,562,91.31,533.3,75.24
19.37,24.96,452.74,584,73.56,337.37,61.88
19.45,30.75,489.81,605,72.19,384.86,67.52
21.29,30.88,461.85,614,82.84,333.29,75.49
19.78,44.7,490.44,645,108.9,482.24,65.49
17.81,26.33,483.53,651,74.62,460.13,64.84
21.74,36.93,504.22,658,85.97,437.47,60.68
21.06,11.89,546.19,661,86.49,431.04,77.89
22.94,37.09,544.98,667,91.61,352.7,66.21
19.22,21.31,488.05,675,76.67,352.29,68.65
17.28,28.66,511.14,677,84.43,481.63,69.15
18.74,32.47,461.68,683,98.02,429.8,65.97
18.27,26.47,461.82,691,80.67,402.61,69.39
20.04,36.87,503.13,715,84.54,529.21,68.55
17.44,24.79,459.31,718,74.37,417.88,71.95
19.87,32.03,524.29,729,83.72,454.47,59.9
20.02,41.73,426.43,730,84.68,702.57,64.76
19.5,24.96,508.16,733,82.25,403.76,69.95
18.96,30.19,448.57,738,91.29,436.73,71.99
19.67,29.1,407.86,739,81.63,429.9,67.58
19.85,32.23,394.17,761,77.74,542.2,73.02
20.04,23.11,400.13,770,66.01,577.41,67.84
16.33,33.4,457.22,785,86.71,516.65,60.72
20.37,26.62,511.78,797,66.74,443.95,68.62
21.59,38.27,580.87,804,92.9,421.79,67.12
19.41,25.57,486.47,836,81.55,320.38,66.13
19.68,30.91,490.83,845,83.32,510.01,69.85
18.18,37.36,606.46,854,80.62,319.44,68.34
19.02,34.43,484.82,855,76.65,612.77,62.45
21.5,36.89,474.28,867,82.91,469.24,61.71
20.53,27.47,512.28,898,81.49,433.04,59.75
22.0,20.27,466.15,920,86.95,578.75,63.48
20.47,17.96,530.48,921,75.38,536.2,67.46
21.11,30.69,490.94,924,73.88,348.92,70.69
19.8,30.06,451.34,937,75.03,567.81,61.42
17.68,38.46,509.66,942,79.48,589.42,64.83
21.73,28.77,435.8,951,80.77,467.41,61.92
22.25,17.18,385.3,966,81.14,428.06,70.63
20.39,31.34,512.03,978,86.09,445.25,69.41
23.72,26.4,441.51,983,85.34,505.55,59.72
17.4,22.05,507.71,997,63.98,503.54,76.12
18.59,38.73,477.56,1003,83.42,453.93,68.12
20.25,28.71,470.74,1007,71.63,285.03,70.2
19.11,32.67,520.03,1018,80.24,476.26,68.09
19.34,29.78,437.8,1020,81.33,371.32,66.23
18.71,21.87,475.81,1047,71.35,357.15,73.91
19.7,32.09,539.26,1055,75.58,451.72,70.25
21.7,28.67,571.12,1059,84.24,476.59,64.44
17.33,32.17,463.44,1073,71.7,409.04,66.15
20.81,25.83,527.8,1082,84.17,407.77,69.94
16.95,24.82,468.7,1092,64.41,284.77,57.97
20.15,31.8,491.67,1099,89.73,401.41,61.56
18.38,29.85,535.56,1115,80.5,406.93,69.25
17.66,23.61,481.97,1117,81.02,350.01,64.47
22.56,29.65,486.77,1121,84.35,337.9,68.28
18.18,24.27,512.55,1123,77.16,448.12,65.68
15.58,20.73,498.59,1125,73.45,500.03,75.22
20.86,17.28,461.55,1141,83.13,417.72,63.56
21.69,29.85,493.74,1169,85.28,390.44,67.74
19.51,24.97,498.96,1179,80.24,430.62,73.28
18.58,40.72,425.99,1185,76.05,458.87,58.62
20.9,34.57,402.51,1194,71.84,612.63,63.6
18.28,34.61,450.65,1210,86.63,505.48,61.3
20.07,31.6,513.93,1214,84.25,323.53,64.36
21.9,26.81,506.75,1228,79.05,355.4,66.1
20.08,26.18,547.89,1229,79.45,324.56,74.71
18.25,35.09,511.68,1234,81.44,561.37,75.33
23.65,32.05,454.19,1243,89.9,493.02,71.54
19.38,36.92,530.44,1269,85.62,575.21,70.69
20.06,40.37,546.43,1281,88.51,568.32,72.43
20.81,29.32,516.51,1295,67.3,431.97,67.91
22.21,26.81,554.95,1303,88.3,550.38,69.7
18.21,31.49,543.31,1310,88.64,428.63,64.55
19.29,36.6,429.54,1317,79.04,430.08,60.31
21.21,34.43,482.75,1326,78.49,430.26,67.94
19.59,24.4,465.33,1332,76.25,569.04,73.86
18.44,35.67,438.99,1351,73.36,499.04,64.09
20.75,19.58,558.32,1366,81.03,376.44,80.73
21.17,27.15,496.46,1371,74.42,274.4,61.74
20.78,33.43,504.84,1375,82.36,329.62,66.58
19.71,26.53,424.94,1402,77.91,347.77,66.33
18.05,40.49,476.87,1411,76.55,409.35,66.08
20.57,24.0,511.34,1426,80.56,556.75,63.55
19.38,30.02,473.31,1428,90.59,351.63,70.97
20.47,30.92,485.88,1440,84.12,495.42,72.95
20.43,27.52,524.16,1452,80.06,349.07,60.65
22.22,23.19,478.78,1475,86.33,598.02,64.56
21.41,31.66,470.36,1487,80.87,378.98,64.5
19.11,22.63,571.63,1489,81.26,413.57,73.62
21.95,30.63,477.99,1500,75.73,469.11,67.69
18.92,29.25,465.39,1541,70.86,550.01,70.57
18.64,41.79,520.22,1545,81.64,499.83,70.32
19.81,33.28,556.21,1547,89.06,273.77,65.93
19.12,44.97,478.11,1572,78.86,346.14,64.98
19.7,28.16,520.34,1579,77.68,355.98,62.65
20.61,33.13,517.65,1581,80.14,337.5,64.61
21.56,22.78,549.83,1590,89.39,445.43,68.31
22.47,38.29,561.11,1602,99.99,257.37,60.71
19.77,25.95,584.91,1620,84.05,370.47,69.81
18.19,31.92,568.0,1639,87.12,145.97,70.36
21.33,31.36,524.62,1646,75.11,435.42,70.67
18.9,27.26,482.08,1651,78.01,423.76,71.88
21.61,35.82,496.87,1657,78.52,442.24,64.14
20.71,28.67,434.81,1674,80.25,461.05,68.89
17.8,30.87,522.68,1705,73.93,542.56,65.16
